Unnamed: 0,SystemCodeNumber,Capacity,Occupancy,LastUpdatedDate,LastUpdatedTime,IsSpecialDay,VehicleType,Latitude,Longitude,TrafficConditionNearby,QueueLength,Timestamp
1161,BHMBCCMKT01,577,204,11-12-2016,12:32:41,1,car,28.5,77.15,high,15,2016-12-11 12:32:41
1162,BHMBCCMKT01,577,257,11-12-2016,13:05:46,1,car,28.5,77.15,high,12,2016-12-11 13:05:46
1163,BHMBCCMKT01,577,288,11-12-2016,13:26:45,1,car,28.5,77.15,average,9,2016-12-11 13:26:45
1164,BHMBCCMKT01,577,314,11-12-2016,13:59:44,1,car,28.5,77.15,average,10,2016-12-11 13:59:44
1165,BHMBCCMKT01,577,324,11-12-2016,14:32:44,1,car,28.5,77.15,average,9,2016-12-11 14:32:44
1166,BHMBCCMKT01,577,325,11-12-2016,14:59:43,1,bike,28.5,77.15,average,8,2016-12-11 14:59:43
1167,BHMBCCMKT01,577,324,11-12-2016,15:25:45,1,car,28.5,77.15,low,5,2016-12-11 15:25:45
1168,BHMBCCMKT01,577,285,11-12-2016,15:59:46,1,car,28.5,77.15,low,5,2016-12-11 15:59:46
1169,BHMBCCMKT01,577,255,11-12-2016,16:25:46,1,bike,28.5,77.15,low,4,2016-12-11 16:25:46
1170,BHMBCCMKT01,577,7,12-12-2016,08:02:45,0,car,28.5,77.15,low,1,2016-12-12 08:02:45
1171,BHMBCCMKT01,577,11,12-12-2016,08:29:50,0,cycle,28.5,77.15,low,1,2016-12-12 08:29:50
1172,BHMBCCMKT01,577,23,12-12-2016,09:02:45,0,bike,28.5,77.15,low,2,2016-12-12 09:02:45
1173,BHMBCCMKT01,577,40,12-12-2016,09:29:48,0,car,28.5,77.15,low,2,2016-12-12 09:29:48
1174,BHMBCCMKT01,577,75,12-12-2016,10:02:49,0,cycle,28.5,77.15,low,3,2016-12-12 10:02:49
1175,BHMBCCMKT01,577,99,12-12-2016,10:29:50,0,car,28.5,77.15,low,3,2016-12-12 10:29:50
1176,BHMBCCMKT01,577,142,12-12-2016,11:02:50,0,car,28.5,77.15,average,5,2016-12-12 11:02:50
1177,BHMBCCMKT01,577,157,12-12-2016,11:29:51,0,cycle,28.5,77.15,average,6,2016-12-12 11:29:51
1178,BHMBCCMKT01,577,157,12-12-2016,11:55:49,0,truck,28.5,77.15,average,6,2016-12-12 11:55:49
1179,BHMBCCMKT01,577,167,12-12-2016,12:29:50,0,bike,28.5,77.15,high,9,2016-12-12 12:29:50
1180,BHMBCCMKT01,577,181,12-12-2016,12:56:46,0,car,28.5,77.15,high,10,2016-12-12 12:56:46
1181,BHMBCCMKT01,577,189,12-12-2016,13:29:50,0,car,28.5,77.15,high,9,2016-12-12 13:29:50
1182,BHMBCCMKT01,577,184,12-12-2016,14:02:50,0,bike,28.5,77.15,high,7,2016-12-12 14:02:50
1183,BHMBCCMKT01,577,165,12-12-2016,14:29:49,0,cycle,28.5,77.15,average,4,2016-12-12 14:29:49
1184,BHMBCCMKT01,577,159,12-12-2016,14:55:51,0,car,28.5,77.15,average,4,2016-12-12 14:55:51
1185,BHMBCCMKT01,577,131,12-12-2016,15:29:47,0,truck,28.5,77.15,low,3,2016-12-12 15:29:47
1186,BHMBCCMKT01,577,115,12-12-2016,15:56:51,0,bike,28.5,77.15,low,2,2016-12-12 15:56:51
1187,BHMBCCMKT01,577,95,12-12-2016,16:29:51,0,car,28.5,77.15,low,2,2016-12-12 16:29:51
1188,BHMBCCMKT01,577,14,13-12-2016,08:02:51,0,car,28.5,77.15,low,1,2016-12-13 08:02:51
1189,BHMBCCMKT01,577,20,13-12-2016,08:29:53,0,car,28.5,77.15,low,1,2016-12-13 08:29:53
1190,BHMBCCMKT01,577,33,13-12-2016,09:02:55,0,car,28.5,77.15,low,2,2016-12-13 09:02:55
1191,BHMBCCMKT01,577,59,13-12-2016,09:29:54,0,car,28.5,77.15,low,2,2016-12-13 09:29:54
1192,BHMBCCMKT01,577,91,13-12-2016,09:55:56,0,car,28.5,77.15,low,2,2016-12-13 09:55:56
1193,BHMBCCMKT01,577,132,13-12-2016,10:29:54,0,car,28.5,77.15,average,5,2016-12-13 10:29:54
1194,BHMBCCMKT01,577,175,13-12-2016,11:02:54,0,car,28.5,77.15,average,5,2016-12-13 11:02:54
1195,BHMBCCMKT01,577,185,13-12-2016,11:29:55,0,bike,28.5,77.15,average,6,2016-12-13 11:29:55
1196,BHMBCCMKT01,577,209,13-12-2016,12:02:55,0,car,28.5,77.15,high,10,2016-12-13 12:02:55
1197,BHMBCCMKT01,577,216,13-12-2016,12:29:55,0,truck,28.5,77.15,high,10,2016-12-13 12:29:55
1198,BHMBCCMKT01,577,227,13-12-2016,13:02:55,0,car,28.5,77.15,high,9,2016-12-13 13:02:55
1199,BHMBCCMKT01,577,210,13-12-2016,13:55:56,0,truck,28.5,77.15,average,7,2016-12-13 13:55:56
1200,BHMBCCMKT01,577,181,13-12-2016,14:29:57,0,car,28.5,77.15,average,5,2016-12-13 14:29:57
1201,BHMBCCMKT01,577,159,13-12-2016,14:56:52,0,car,28.5,77.15,average,4,2016-12-13 14:56:52
1202,BHMBCCMKT01,577,129,13-12-2016,15:28:52,0,car,28.5,77.15,low,3,2016-12-13 15:28:52
1203,BHMBCCMKT01,577,103,13-12-2016,16:02:56,0,car,28.5,77.15,low,2,2016-12-13 16:02:56
1204,BHMBCCMKT01,577,88,13-12-2016,16:29:56,0,cycle,28.5,77.15,low,2,2016-12-13 16:29:56
1205,BHMBCCMKT01,577,14,14-12-2016,08:03:01,0,car,28.5,77.15,average,1,2016-12-14 08:03:01
1206,BHMBCCMKT01,577,18,14-12-2016,08:43:00,0,car,28.5,77.15,low,1,2016-12-14 08:43:00
1207,BHMBCCMKT01,577,22,14-12-2016,09:03:01,0,bike,28.5,77.15,low,1,2016-12-14 09:03:01
1208,BHMBCCMKT01,577,42,14-12-2016,09:29:57,0,car,28.5,77.15,low,1,2016-12-14 09:29:57
1209,BHMBCCMKT01,577,80,14-12-2016,10:02:59,0,car,28.5,77.15,average,5,2016-12-14 10:02:59
1210,BHMBCCMKT01,577,103,14-12-2016,10:30:01,0,truck,28.5,77.15,average,4,2016-12-14 10:30:01
1211,BHMBCCMKT01,577,149,14-12-2016,11:30:01,0,cycle,28.5,77.15,average,6,2016-12-14 11:30:01
1212,BHMBCCMKT01,577,170,14-12-2016,12:02:58,0,bike,28.5,77.15,high,9,2016-12-14 12:02:58
1213,BHMBCCMKT01,577,177,14-12-2016,12:30:00,0,car,28.5,77.15,high,10,2016-12-14 12:30:00
1214,BHMBCCMKT01,577,200,14-12-2016,13:03:02,0,bike,28.5,77.15,high,9,2016-12-14 13:03:02
1215,BHMBCCMKT01,577,206,14-12-2016,13:29:57,0,car,28.5,77.15,high,9,2016-12-14 13:29:57
1216,BHMBCCMKT01,577,198,14-12-2016,14:03:00,0,car,28.5,77.15,high,7,2016-12-14 14:03:00
1217,BHMBCCMKT01,577,173,14-12-2016,14:30:01,0,bike,28.5,77.15,average,5,2016-12-14 14:30:01
1218,BHMBCCMKT01,577,161,14-12-2016,14:56:03,0,car,28.5,77.15,average,4,2016-12-14 14:56:03
1219,BHMBCCMKT01,577,142,14-12-2016,15:30:00,0,car,28.5,77.15,low,4,2016-12-14 15:30:00
1220,BHMBCCMKT01,577,145,14-12-2016,15:56:02,0,car,28.5,77.15,low,2,2016-12-14 15:56:02
1221,BHMBCCMKT01,577,134,14-12-2016,16:30:00,0,truck,28.5,77.15,average,3,2016-12-14 16:30:00
1222,BHMBCCMKT01,577,14,15-12-2016,07:57:02,0,car,28.5,77.15,low,1,2016-12-15 07:57:02
1223,BHMBCCMKT01,577,19,15-12-2016,08:30:06,0,car,28.5,77.15,low,1,2016-12-15 08:30:06
1224,BHMBCCMKT01,577,31,15-12-2016,09:03:06,0,car,28.5,77.15,low,2,2016-12-15 09:03:06
1225,BHMBCCMKT01,577,63,15-12-2016,09:30:04,0,car,28.5,77.15,low,2,2016-12-15 09:30:04
1226,BHMBCCMKT01,577,100,15-12-2016,09:57:02,0,truck,28.5,77.15,low,3,2016-12-15 09:57:02
1227,BHMBCCMKT01,577,137,15-12-2016,10:30:07,0,car,28.5,77.15,average,4,2016-12-15 10:30:07
1228,BHMBCCMKT01,577,169,15-12-2016,11:03:05,0,car,28.5,77.15,average,6,2016-12-15 11:03:05
1229,BHMBCCMKT01,577,185,15-12-2016,11:26:03,0,car,28.5,77.15,high,10,2016-12-15 11:26:03
1230,BHMBCCMKT01,577,215,15-12-2016,12:00:02,0,bike,28.5,77.15,high,10,2016-12-15 12:00:02
1231,BHMBCCMKT01,577,228,15-12-2016,12:26:03,0,car,28.5,77.15,average,6,2016-12-15 12:26:03
1232,BHMBCCMKT01,577,219,15-12-2016,13:00:07,0,bike,28.5,77.15,high,9,2016-12-15 13:00:07
1233,BHMBCCMKT01,577,207,15-12-2016,13:26:08,0,car,28.5,77.15,high,10,2016-12-15 13:26:08
1234,BHMBCCMKT01,577,203,15-12-2016,14:00:06,0,car,28.5,77.15,average,5,2016-12-15 14:00:06
1235,BHMBCCMKT01,577,183,15-12-2016,14:26:06,0,truck,28.5,77.15,average,6,2016-12-15 14:26:06
1236,BHMBCCMKT01,577,164,15-12-2016,15:00:07,0,car,28.5,77.15,low,4,2016-12-15 15:00:07
1237,BHMBCCMKT01,577,148,15-12-2016,15:26:03,0,car,28.5,77.15,low,2,2016-12-15 15:26:03
1238,BHMBCCMKT01,577,140,15-12-2016,16:03:03,0,car,28.5,77.15,low,2,2016-12-15 16:03:03
1239,BHMBCCMKT01,577,130,15-12-2016,16:30:07,0,car,28.5,77.15,low,3,2016-12-15 16:30:07
1240,BHMBCCMKT01,577,11,16-12-2016,07:59:09,0,truck,28.5,77.15,low,1,2016-12-16 07:59:09
1241,BHMBCCMKT01,577,19,16-12-2016,08:30:12,0,car,28.5,77.15,low,1,2016-12-16 08:30:12
1242,BHMBCCMKT01,577,35,16-12-2016,09:03:07,0,car,28.5,77.15,low,2,2016-12-16 09:03:07
1243,BHMBCCMKT01,577,68,16-12-2016,09:30:12,0,bike,28.5,77.15,low,2,2016-12-16 09:30:12
1244,BHMBCCMKT01,577,104,16-12-2016,10:03:09,0,car,28.5,77.15,low,3,2016-12-16 10:03:09
1245,BHMBCCMKT01,577,130,16-12-2016,10:29:08,0,car,28.5,77.15,low,3,2016-12-16 10:29:08
1246,BHMBCCMKT01,577,153,16-12-2016,11:03:08,0,car,28.5,77.15,high,8,2016-12-16 11:03:08
1247,BHMBCCMKT01,577,166,16-12-2016,11:30:10,0,cycle,28.5,77.15,average,6,2016-12-16 11:30:10
1248,BHMBCCMKT01,577,176,16-12-2016,11:56:10,0,car,28.5,77.15,average,6,2016-12-16 11:56:10
1249,BHMBCCMKT01,577,179,16-12-2016,12:30:11,0,cycle,28.5,77.15,high,9,2016-12-16 12:30:11
1250,BHMBCCMKT01,577,172,16-12-2016,12:56:12,0,car,28.5,77.15,high,10,2016-12-16 12:56:12
1251,BHMBCCMKT01,577,185,16-12-2016,13:30:12,0,truck,28.5,77.15,high,9,2016-12-16 13:30:12
1252,BHMBCCMKT01,577,182,16-12-2016,13:56:11,0,car,28.5,77.15,average,5,2016-12-16 13:56:11
1253,BHMBCCMKT01,577,190,16-12-2016,14:30:10,0,bike,28.5,77.15,high,7,2016-12-16 14:30:10
1254,BHMBCCMKT01,577,187,16-12-2016,14:56:11,0,car,28.5,77.15,average,5,2016-12-16 14:56:11
1255,BHMBCCMKT01,577,193,16-12-2016,15:30:10,0,car,28.5,77.15,low,2,2016-12-16 15:30:10
1256,BHMBCCMKT01,577,168,16-12-2016,16:03:11,0,car,28.5,77.15,low,3,2016-12-16 16:03:11
1257,BHMBCCMKT01,577,137,16-12-2016,16:30:12,0,truck,28.5,77.15,low,2,2016-12-16 16:30:12
1258,BHMBCCMKT01,577,17,17-12-2016,07:59:15,0,cycle,28.5,77.15,low,1,2016-12-17 07:59:15
1259,BHMBCCMKT01,577,26,17-12-2016,08:26:15,0,car,28.5,77.15,low,1,2016-12-17 08:26:15
1260,BHMBCCMKT01,577,51,17-12-2016,09:00:13,0,car,28.5,77.15,low,2,2016-12-17 09:00:13
1261,BHMBCCMKT01,577,82,17-12-2016,09:26:17,0,car,28.5,77.15,average,3,2016-12-17 09:26:17
1262,BHMBCCMKT01,577,129,17-12-2016,09:59:17,0,bike,28.5,77.15,low,3,2016-12-17 09:59:17
1263,BHMBCCMKT01,577,171,17-12-2016,10:33:17,0,car,28.5,77.15,average,4,2016-12-17 10:33:17
1264,BHMBCCMKT01,577,215,17-12-2016,11:00:17,0,car,28.5,77.15,average,6,2016-12-17 11:00:17
1265,BHMBCCMKT01,577,263,17-12-2016,11:33:16,0,car,28.5,77.15,average,6,2016-12-17 11:33:16
1266,BHMBCCMKT01,577,304,17-12-2016,12:00:17,0,bike,28.5,77.15,high,10,2016-12-17 12:00:17
1267,BHMBCCMKT01,577,337,17-12-2016,12:26:17,0,car,28.5,77.15,high,10,2016-12-17 12:26:17
1268,BHMBCCMKT01,577,353,17-12-2016,13:00:18,0,bike,28.5,77.15,high,9,2016-12-17 13:00:18
1269,BHMBCCMKT01,577,378,17-12-2016,13:27:17,0,car,28.5,77.15,high,10,2016-12-17 13:27:17
1270,BHMBCCMKT01,577,417,17-12-2016,14:00:17,0,bike,28.5,77.15,average,6,2016-12-17 14:00:17
1271,BHMBCCMKT01,577,440,17-12-2016,14:30:19,0,car,28.5,77.15,high,8,2016-12-17 14:30:19
1272,BHMBCCMKT01,577,443,17-12-2016,15:03:18,0,car,28.5,77.15,low,3,2016-12-17 15:03:18
1273,BHMBCCMKT01,577,415,17-12-2016,15:30:19,0,car,28.5,77.15,average,4,2016-12-17 15:30:19
1274,BHMBCCMKT01,577,379,17-12-2016,15:57:15,0,bike,28.5,77.15,average,5,2016-12-17 15:57:15
1275,BHMBCCMKT01,577,356,17-12-2016,16:30:16,0,car,28.5,77.15,low,3,2016-12-17 16:30:16
1276,BHMBCCMKT01,577,4,18-12-2016,08:03:24,1,car,28.5,77.15,low,2,2016-12-18 08:03:24
1277,BHMBCCMKT01,577,4,18-12-2016,08:30:20,1,car,28.5,77.15,low,1,2016-12-18 08:30:20
1278,BHMBCCMKT01,577,6,18-12-2016,08:56:20,1,truck,28.5,77.15,low,1,2016-12-18 08:56:20
1279,BHMBCCMKT01,577,8,18-12-2016,09:30:21,1,cycle,28.5,77.15,low,1,2016-12-18 09:30:21
1280,BHMBCCMKT01,577,18,18-12-2016,09:56:24,1,car,28.5,77.15,low,2,2016-12-18 09:56:24
1281,BHMBCCMKT01,577,44,18-12-2016,10:30:23,1,cycle,28.5,77.15,high,7,2016-12-18 10:30:23
1282,BHMBCCMKT01,577,89,18-12-2016,11:03:25,1,car,28.5,77.15,average,8,2016-12-18 11:03:25
1283,BHMBCCMKT01,577,135,18-12-2016,11:30:22,1,bike,28.5,77.15,average,9,2016-12-18 11:30:22
1284,BHMBCCMKT01,577,165,18-12-2016,12:03:23,1,car,28.5,77.15,high,13,2016-12-18 12:03:23
1285,BHMBCCMKT01,577,193,18-12-2016,12:30:25,1,car,28.5,77.15,average,9,2016-12-18 12:30:25
1286,BHMBCCMKT01,577,215,18-12-2016,12:56:26,1,car,28.5,77.15,high,13,2016-12-18 12:56:26
1287,BHMBCCMKT01,577,258,18-12-2016,13:30:26,1,car,28.5,77.15,average,9,2016-12-18 13:30:26
1288,BHMBCCMKT01,577,309,18-12-2016,14:03:26,1,car,28.5,77.15,average,7,2016-12-18 14:03:26
1289,BHMBCCMKT01,577,310,18-12-2016,14:30:27,1,car,28.5,77.15,average,6,2016-12-18 14:30:27
1290,BHMBCCMKT01,577,303,18-12-2016,14:56:25,1,cycle,28.5,77.15,average,8,2016-12-18 14:56:25
1291,BHMBCCMKT01,577,293,18-12-2016,15:30:24,1,car,28.5,77.15,low,6,2016-12-18 15:30:24
1292,BHMBCCMKT01,577,247,18-12-2016,16:03:27,1,bike,28.5,77.15,low,4,2016-12-18 16:03:27
1293,BHMBCCMKT01,577,206,18-12-2016,16:30:25,1,car,28.5,77.15,low,4,2016-12-18 16:30:25
1294,BHMBCCMKT01,577,11,19-12-2016,08:03:29,0,car,28.5,77.15,low,1,2016-12-19 08:03:29
1295,BHMBCCMKT01,577,17,19-12-2016,08:30:28,0,car,28.5,77.15,low,1,2016-12-19 08:30:28
1296,BHMBCCMKT01,577,24,19-12-2016,09:03:33,0,cycle,28.5,77.15,low,2,2016-12-19 09:03:33
1297,BHMBCCMKT01,577,40,19-12-2016,09:30:30,0,car,28.5,77.15,average,2,2016-12-19 09:30:30
1298,BHMBCCMKT01,577,57,19-12-2016,09:56:32,0,truck,28.5,77.15,low,2,2016-12-19 09:56:32
1299,BHMBCCMKT01,577,97,19-12-2016,10:30:33,0,car,28.5,77.15,average,4,2016-12-19 10:30:33
1300,BHMBCCMKT01,577,134,19-12-2016,11:03:31,0,car,28.5,77.15,average,5,2016-12-19 11:03:31
1301,BHMBCCMKT01,577,175,19-12-2016,11:30:30,0,car,28.5,77.15,average,7,2016-12-19 11:30:30
1302,BHMBCCMKT01,577,216,19-12-2016,12:03:32,0,bike,28.5,77.15,high,10,2016-12-19 12:03:32
1303,BHMBCCMKT01,577,249,19-12-2016,12:30:32,0,car,28.5,77.15,high,10,2016-12-19 12:30:32
1304,BHMBCCMKT01,577,277,19-12-2016,13:03:30,0,car,28.5,77.15,high,10,2016-12-19 13:03:30
1305,BHMBCCMKT01,577,291,19-12-2016,13:30:35,0,bike,28.5,77.15,high,9,2016-12-19 13:30:35
1306,BHMBCCMKT01,577,305,19-12-2016,14:03:31,0,bike,28.5,77.15,average,5,2016-12-19 14:03:31
1307,BHMBCCMKT01,577,309,19-12-2016,14:30:33,0,bike,28.5,77.15,average,5,2016-12-19 14:30:33
1308,BHMBCCMKT01,577,300,19-12-2016,15:03:34,0,car,28.5,77.15,low,4,2016-12-19 15:03:34
1309,BHMBCCMKT01,577,274,19-12-2016,15:29:33,0,truck,28.5,77.15,low,3,2016-12-19 15:29:33
1310,BHMBCCMKT01,577,230,19-12-2016,16:03:35,0,cycle,28.5,77.15,low,2,2016-12-19 16:03:35
1311,BHMBCCMKT01,577,193,19-12-2016,16:30:35,0,car,28.5,77.15,low,3,2016-12-19 16:30:35
